taxon,level,source,description,desc_len
Praina irazuna,species,butterfliesandmoths.org,,0
Praina irazuna,species,nrm.se,,0
Praina irazuna,species,animaldiversity.org,,0
Praina irazuna,species,artfakta.se,,0
Pseudorthodes iole,species,wikipedia.org,"Pseudorthodes iole is a species of cutworm or dart moth in the family Noctuidae.
The MONA or Hodges number for Pseudorthodes iole is 10605.1.


== References ==


== Further reading ==",184
Pseudorthodes iole,species,ukmoths.org.uk,,0
Pseudorthodes iole,species,butterfliesandmoths.org,,0
Pseudorthodes iole,species,nrm.se,,0
Pseudorthodes iole,species,animaldiversity.org,,0
Pseudorthodes iole,species,artfakta.se,,0
Lichnoptera gulo,species,wikipedia.org,,0
Lichnoptera gulo,species,ukmoths.org.uk,,0
Lichnoptera gulo,species,butterfliesandmoths.org,,0
Lichnoptera gulo,species,nrm.se,,0
Lichnoptera gulo,species,animaldiversity.org,,0
Lichnoptera gulo,species,artfakta.se,,0
Lichnoptera decora,species,wikipedia.org,"Lichnoptera decora is a species of moth in the family Noctuidae (the owlet moths). It is found in North America.
The MONA or Hodges number for Lichnoptera decora is 9187.


== References ==


== Further reading ==",213
Lichnoptera decora,species,ukmoths.org.uk,,0
Lichnoptera decora,species,butterfliesandmoths.org,,0
Lichnoptera decora,species,nrm.se,,0
Lichnoptera decora,species,animaldiversity.org,,0
Lichnoptera decora,species,artfakta.se,,0
Charadra nitens,species,wikipedia.org,,0
Charadra nitens,species,ukmoths.org.uk,,0
Charadra nitens,species,butterfliesandmoths.org,,0
Charadra nitens,species,nrm.se,,0
Charadra nitens,species,animaldiversity.org,,0
Charadra nitens,species,artfakta.se,,0
Charadra nigracreta,species,wikipedia.org,,0
Charadra nigracreta,species,ukmoths.org.uk,,0
Charadra nigracreta,species,butterfliesandmoths.org,,0
Charadra nigracreta,species,nrm.se,,0
Charadra nigracreta,species,animaldiversity.org,,0
Charadra nigracreta,species,artfakta.se,,0
Charadra deridens,species,wikipedia.org,"Charadra deridens (laugher or marbled tuffet moth) is a moth of the family Noctuidae. It is found in Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, British Columbia, Saskatchewan and Manitoba in Canada, through most of the United States except the south-western states.

The wingspan is 38–48 mm. Adults are on wing from May to August in the north. They have an extended season in Florida.
The larvae feed on the leaves of beech. Other recorded hosts include birch, elm, maple and oak.


== External links ==
Bug Guide
Images",545
Charadra deridens,species,ukmoths.org.uk,"Sorry, but there aren't any photos currently for this species.

If you have any good quality photographs and would like to contribute, please read theGuidelines for contributors here.

Thanks,Ian Kimber.",203
Charadra deridens,species,butterfliesandmoths.org,,0
Charadra deridens,species,nrm.se,,0
Charadra deridens,species,animaldiversity.org,,0
Charadra deridens,species,artfakta.se,,0
Antachara mexicana,species,wikipedia.org,,0
Antachara mexicana,species,ukmoths.org.uk,,0
Antachara mexicana,species,butterfliesandmoths.org,,0
Antachara mexicana,species,nrm.se,,0
Antachara mexicana,species,animaldiversity.org,,0
Antachara mexicana,species,artfakta.se,,0
Antachara diminuta,species,wikipedia.org,,0
Antachara diminuta,species,ukmoths.org.uk,,0
Antachara diminuta,species,butterfliesandmoths.org,,0
Antachara diminuta,species,nrm.se,,0
Antachara diminuta,species,animaldiversity.org,,0
Antachara diminuta,species,artfakta.se,,0
Antachara denterna,species,wikipedia.org,,0
Antachara denterna,species,ukmoths.org.uk,,0
Antachara denterna,species,butterfliesandmoths.org,,0
Antachara denterna,species,nrm.se,,0
Antachara denterna,species,animaldiversity.org,,0
Antachara denterna,species,artfakta.se,,0
Striacosta albicosta,species,wikipedia.org,"The western bean cutworm (Striacosta albicosta) is a species of moth of the family Noctuidae and the only member of the genus Striacosta. It is endemic to the Western parts of the United States, but since 2000, the species has spread east through Iowa, Minnesota, Illinois, Missouri, Indiana, Wisconsin, Michigan and Ohio.
The wingspan is about 40 mm. The moth flies from July to August depending on the location.
The larvae feed on a wide variety of plants, including beans and corn, on which it is considered a pest.


== External links ==
Species info",554
Striacosta albicosta,species,ukmoths.org.uk,,0
Striacosta albicosta,species,butterfliesandmoths.org,,0
Striacosta albicosta,species,nrm.se,,0
Striacosta albicosta,species,animaldiversity.org,,0
Striacosta albicosta,species,artfakta.se,,0
Spodoptera ornithogalli,species,wikipedia.org,"The wingspan of the adult moth is 32–44 millimetres (1+1⁄4–1+3⁄4 in). The fore-wing is brown with tan markings and a blurry white stripe coming from the wing tip. The hind-wing is white with a thin brown margin. Larvae are black with thin yellow stripes on their sides.
Adults are on wing from April to November depending on the location.",338
Spodoptera ornithogalli,species,ukmoths.org.uk,,0
Spodoptera ornithogalli,species,butterfliesandmoths.org,,0
Spodoptera ornithogalli,species,nrm.se,,0
Spodoptera ornithogalli,species,animaldiversity.org,,0
Spodoptera ornithogalli,species,artfakta.se,,0
Spodoptera latifascia,species,wikipedia.org,The wingspan is about 42 mm.,28
Spodoptera latifascia,species,ukmoths.org.uk,,0
Spodoptera latifascia,species,butterfliesandmoths.org,,0
Spodoptera latifascia,species,nrm.se,,0
Spodoptera latifascia,species,animaldiversity.org,,0
Spodoptera latifascia,species,artfakta.se,,0
Spodoptera frugiperda,species,wikipedia.org,"The adult moths are 32 to 40 millimetres (1+1⁄4 to 1+1⁄2 in) wing tip to wing tip, with a brown or gray forewing, and a white hindwing. There is slight sexual dimorphism, with males having more patterns and a distinct white spot on each of their forewings. The first larval instar is light colored with a larger dark head. As they develop through instars, they become browner with white lengthwise lines. They also develop dark spots with spines.",446
Spodoptera frugiperda,species,ukmoths.org.uk,,0
Spodoptera frugiperda,species,butterfliesandmoths.org,,0
Spodoptera frugiperda,species,nrm.se,,0
Spodoptera frugiperda,species,animaldiversity.org,,0
Spodoptera frugiperda,species,artfakta.se,,0
Spodoptera exigua,species,wikipedia.org,"The adult is a drab brown or grey moth with a wingspan of 26–32 millimetres (1–1+1⁄4 in). Forewing is greyish ochreous in color, washed with dull yellow and sprinkled with black scales. Inner and outer lines are double, indistinct, filled in with pale yellowish color. A dark waved median shade visible before lower half of outer line. Cell is dark brown. Orbicular stigma is pale or bright yellow, and round, whereas reniform has a curved brown lunule in centre. The submarginal line is pale grey. There is the darker shade preceding it with dark streaks between the veins. Terminal spots are black. Hindwings semihyaline are white, with the veins dark brown. All three margins are shaded with fuscous color.
Larvae are pinkish brown, clotted with black. Spiracular line pale ochreous, with dark upper edge. They are greenish-brown cutworms, soft and bulging caterpillars with dark longitudinal stripes.",904
Spodoptera exigua,species,ukmoths.org.uk,"73.087BF2385Small Mottled WillowSpodoptera exigua(Hübner, [1808])Wingspan 26-32 mm.An immigrant species, occurring mainly in the southern parts of England and Wales, but also found northwards to parts of Scotland. In good years, several hundred may occur.Arrivals have been noted in most months from February to November, but the peak arrival period is from August to October.It can resemble some other species, but holds its wings rolled around the body when at rest.The caterpillars feed on a number of low plants, but are not often found in Britain.",552
Spodoptera exigua,species,butterfliesandmoths.org,,0
Spodoptera exigua,species,nrm.se,"(Hübner, 1808). Smalvingat lövfly är en migrerande art
som har tagits från Skåne till Norrbotten. Vingbredd 27-31 mm. Larven lever på diverse örter, förpuppning
i en kokong i marken.",184
Spodoptera exigua,species,animaldiversity.org,"The eggs ofSpodoptera exiguaappear woolly and green; they are shaped like a cone with a round bottom. The larvae vary in color from green to yellow, and they become darker and develop lateral stripes and dark dots as they mature. The larvae do not possess any hairs or spines on their bodies, and they look smooth. The larvae grow from 1 mm to between 25 and 30 mm in length. Once it reaches an appropriate length, a larva forms a brown pupa that has dark brown markings on each abdominal unit and is 15 to 20 mm long. When the moth emerges from the pupa after metamorphosis, it is brown, gray, and white, with brown and gray forewings and white hindwings. The adult has an average wing span of 25 to 32 mm.

Adult males and females are physically similar. Only the females produce sex pheromones to attract mates. The sex of a pupa can be determined, with the help of a magnifying lens, by identifying the structure of the sternal or ventral plates and the position of the gonopore.(Capinera, 2006;Chen and Chang, 1989)",1020
Spodoptera exigua,species,artfakta.se,,0
Spodoptera eridania,species,wikipedia.org,"Spodoptera eridania (Southern armyworm) is a moth that is known to be a pest. They are one of the most important defoliators in the tropical and subtropical regions of the western hemisphere that feed heavily on plants while they are young, often resulting in skeleton leaves on their food plants. They are also heavy feeders on tomato in Florida. There is a lot of development in producing pesticides against the S. eridania, specifically a neem-based pesticide that can result in smaller and prolonged development. The wingspan is 33–38 mm. Adults are on wing year-round. The larvae feed on various weeds but prefer Amaranthus species and Phytolacca americana.


== Geographic range ==
The S. eridania is found in North America (the southern US states as far west as Kansas and New Mexico), through the Caribbean and Central America into South America (through Brazil to Argentina). It has been introduced Nigeria and Cameroon.


== Food resources ==


=== Host plants ===
The plants that the armyworm feeds on include a wide range of important vegetables, fruits, and crops. The vegetables include beet, cabbage, carrot, collard, cowpea, eggplant, okra, pepper, potato, sweet potato, tomato, and watermelon. Other crops damaged include avocado, citrus, peanut, sunflower, velvet bean, tobacco and various flowers. Grasses are rarely eaten. One of the more preferred host plants is the lima bean, probably due to contact of cyanogenic glycoside linamarin. The lima bean is known to contain up to 31 ppm cyanide in some varieties.


=== Glucosinolates ===
Glucosinolates are feeding deterrents and are toxic to non-adapted herbivores. With higher glucosinolate concentrations, there is reduced feeding by S. eridania on B. juncea, a host plant. There is relative unresponsiveness of S. eridania to variation in myrosinase activity. This suggests that glucosinolates may have originated as defenses against generalist herbivores. Insects selectively adapting to glucosinolates may have selected for stronger defense produced by their rapid hydrolysis by myrosinase.


== Environmental impact ==
Larvae are defoliators and feed gregariously while young, often skeletonizing leaves. As they mature they become solitary, and also bore readily into fruit, often damaging tomatoes in Florida. It can result in significant yield losses if uncontrolled. When stressed by a lack of food they will eat the apical portions of branches, bore into stem tissue, and attack tubers near the surface of the soil.


== Insecticides ==


=== Neem-based insecticide ===
A lot of research has been done on neem-based insecticides. There has been growing interest in the agricultural sector in using plant and botanical insecticides as alternatives to restore a biologically base equilibrium in insect populations. Neem has been shown to be a feeding deterrent for insects. The primary active ingredient in neem is azadirachtin, a steroid-like tetranortriterpenoid, that exhibits a wide range of bioactivity to hundreds of phytophagous insect species from different orders.  There has been shown evidence that neem based products interfere with the regulation of feeding and metabolism as well as with anatomy and function of midgut tissues. Neem-based formulations of pesticides reduced the amount of food ingest by S. eridania larvae. The growth that is disrupted by neem is determined not only by feeding inhibition but also by digestibility, as the S. eridania larvae showed reduced efficiency in converting ingested food. These setbacks in growth and food ingestion and digestion extend the development time of larvae. Neem-based pesticides are exceptional in having broad range of bioactivity against herbivores that include toxicity, growth regulation, repellency, feeding deterrency, and disruption of metamorphosis.
Pure neem oil has been found to be the most effective antifeedants by the third instar. Pure neem oil and azatrol are most effective feeding deterrent for the second and fourth instars of southern armyworm. Although these products worked in laboratory experiences, it was found that the magnitude of the negative effect on the larval mortality and pupal ecdysis varied considerably among neem-derived insecticides tested.


=== GMO soybean plants ===
Research has also been done with the genetically modified soybean plant. They are created with insect resistance genes from Bacillus thuringiensis Berliner (Bt-plants) and increasingly being cultivated around the world. Research has shown that the Bt soybean does not affect pest foliage consumption but does reduce larval duration by around two days.


=== Field corn ===
Larvae fed on fresh ear of field corn that expressed the Bt proteins (Cry1F and Cry1F + Cry1A.105 + Cry2Ab2), showed a 100% mortality rate. Bt is found all over the world and they produce a protein crystal that is toxic to insects. It is also safer than synthetic pesticides, and is also selective towards specific insects. S. eridania larvae survived less than two days after consuming Bt corncobs, while larvae reared on non-Bt corn cobs showed higher larval development than other species in Lepidoptera family. They ended up having poor development when fed on maize leaves.


=== Soybean cultivars ===
In the cerrado region of Brazil, the S. eridania has high capacity of defoliation and high population densities. It is an important pest of soybean, causing damage and economic losses. The cultivar of monsoy 8757 had the most significant impact on the development of S. eridania. There is an increase in duration of larval, pupal and total cycle, and a reduction in pupal mass. The consequences may be favorable to the producer since the extension of the duration of the life cycle can reduce the number of generations that cycle in the field, and decrease the number of pests in the field.


=== Plant phenols ===
Two classes of phenols were analyzed for their effect on the southern armyworm. Rutin and quercetin were found to cause some mortality. The larvae died about 2–4 days after the onset of trials. Rutin also reduced growth rates by decreasing the consumption and digestion efficiency of the larvae. Salicortin, a gut toxin, caused numerous lesions in the gut of larvae, and were large and abundant in every section. However, these results do show that toxicity is not an inherent trait of even a narrowly defined class of phytochemicals, as minor structural changes within the compound masked reactive sites, which changes solubility and susceptibility of the chemical.


== Life history ==


=== Life cycle ===
The number of generations is estimated at four each year in Florida. In northern Florida, moths can be found throughout the year, withstanding several days of freezing weather. S. eridania larvae are found in northern Florida only in the summer months, which is consistent with most other insects. One generation is about 30 to 40 days.


==== Egg ====
The shape of the eggs is a flattened sphere. Eggs measure about 0.45 mm in diameter and 0.35 mm in height. The eggs are green initially, turning tan as they age. Eggs are laid in clusters, and covered with scales from the body of the moth. Duration of the egg stage is four to six days.


==== Larvae ====
The armyworm has six instars as they grow to attain a length of about 35 mm. Larvae are green or blackish green with uniform light brown or reddish brown through the period of development. Each side has a broad yellowish stripe that has a dark spot on the first abdominal segment. Series of dark triangles are usually present dorso-laterally along the length of the body. Larvae are usually found on the lower part of leaves and are more active at night than during the day. The larval stage usually lasts around 14 to 20 days.


==== Pupae ====
Larvae pupate in the ground soil, at a depth of 5 to 10 cm; pupae are mahogany brown and are about 16–18 mm in length and 5-6mm in width; duration of the pupal period is about 11–13 days. Female pupae may have difficulty in transforming into adults. There is also sexual dimorphism between the female and male pupae. The larger size of the female may be attributed to the additional instar. Survival of males from large pupae tends to be shorter than males from small pupae. Larger males and females that emerged from larger pupae tend to survive for shorter periods of time. Fecundity has also been found to be positively correlated with size.


==== Adults ====
The adult moth measures about 33 to 38 mm in wing span. The forewings are colored gray and brown. Its wing pattern is highly variable with some with bean-shaped spot near the center of the wing whereas others do not have the spot. The back or hind wings are opalescent white.


== Predators ==
Parasitoid insects associated with southern armyworm caterpillars include:


=== Wasps ===
Campoletis flavicincta
Chelonus insularis
Cotesia marginiventris
Euplectrus platyhypenae
Meteorus autographae (the dominant parasitoid in Tingle et al. 1978)
Meteorus laphygmae
Ophion flavidus


=== Flies ===
Choeteprosopa hedemanni
Eucelatoria rubentis
Euphorocera claripennis
Gonia crassicornis
Lespensia sp.
Winthemia quadripustulata
Winthemia rufopicta


== Interactions with humans ==


=== Management ===
The southern armyworm is best controlled with foliar insecticides when larvae are small. Insecticides vary considerably in their toxicity to larvae, which are difficult to control with botanical insecticides. Berger (1920) reported some success at southern armyworm suppression by application of bran bait containing insecticide. However, this is primarily useful for large, mobile larvae that have left the plant and are on the soil surface.


== References ==


== External links ==
""List of Noctuidae: Spodoptera eridania"", INRA.
""Southern Armyworm, Spodoptera eridania (Cramer) (Insecta: Lepidoptera: Noctuidae)"", IFAS.UFL.edu",9854
Spodoptera eridania,species,ukmoths.org.uk,"Sorry, but there aren't any photos currently for this species.

If you have any good quality photographs and would like to contribute, please read theGuidelines for contributors here.

Thanks,Ian Kimber.",203
Spodoptera eridania,species,butterfliesandmoths.org,,0
Spodoptera eridania,species,nrm.se,,0
Spodoptera eridania,species,animaldiversity.org,,0
Spodoptera eridania,species,artfakta.se,,0
Spodoptera dolichos,species,wikipedia.org,"Spodoptera dolichos, the dolichos armyworm moth or sweetpotato armyworm moth, is a moth of the family Noctuidae. The species was first described by Johan Christian Fabricius in 1794. It is found from the southern United States (including Alabama, Florida, Georgia, Louisiana, Mississippi, South Carolina, and Texas), south through Costa Rica to South America, as far south as Argentina. In the United States, it may occur as far north as Kentucky and Maryland.
The wingspan is about 40 millimetres (1+5⁄8 in).
The larvae are polyphagous and feed on a wide range of wild and cultivated plants


== References ==",610
Spodoptera dolichos,species,ukmoths.org.uk,,0
Spodoptera dolichos,species,butterfliesandmoths.org,,0
Spodoptera dolichos,species,nrm.se,"(Boisduval, 1833). Större bomullsfly är en en amerikansk art som togs 2011 i Vr. Vingbredd 35-42 mm. Larven lever på diverse örter, förpuppning i en kokong i marken.",165
Spodoptera dolichos,species,animaldiversity.org,,0
Spodoptera dolichos,species,artfakta.se,,0
Spodoptera cosmioides,species,wikipedia.org,The wingspan is about 38 to 42 mm (1.5 to 1.7 in).,50
Spodoptera cosmioides,species,ukmoths.org.uk,,0
Spodoptera cosmioides,species,butterfliesandmoths.org,,0
Spodoptera cosmioides,species,nrm.se,,0
Spodoptera cosmioides,species,animaldiversity.org,,0
Spodoptera cosmioides,species,artfakta.se,,0
Spodoptera androgea,species,wikipedia.org,"Spodoptera androgea, the androgea armyworm moth, is a species of cutworm or dart moth in the family Noctuidae. It is found in North America.
The MONA or Hodges number for Spodoptera androgea is 9671.1.


== References ==


== Further reading ==


== External links ==",267
Spodoptera androgea,species,ukmoths.org.uk,,0
Spodoptera androgea,species,butterfliesandmoths.org,,0
Spodoptera androgea,species,nrm.se,,0
Spodoptera androgea,species,animaldiversity.org,,0
Spodoptera androgea,species,artfakta.se,,0
Spodoptera albula,species,wikipedia.org,"Spodoptera albula (unbarred spodoptera moth or gray-streaked armyworm moth) is a moth of the  family Noctuidae found from the southern United States, south to South America.
The wingspan is 33–35 mm.
The larvae feed on Amaranthus species.


== References ==",257
Spodoptera albula,species,ukmoths.org.uk,,0
Spodoptera albula,species,butterfliesandmoths.org,,0
Spodoptera albula,species,nrm.se,,0
Spodoptera albula,species,animaldiversity.org,,0
Spodoptera albula,species,artfakta.se,,0
Speocropia aenyra,species,wikipedia.org,,0
Speocropia aenyra,species,ukmoths.org.uk,,0
Speocropia aenyra,species,butterfliesandmoths.org,,0
Speocropia aenyra,species,nrm.se,,0
Speocropia aenyra,species,animaldiversity.org,,0
Speocropia aenyra,species,artfakta.se,,0
Praina molitrix,species,wikipedia.org,,0
Praina molitrix,species,ukmoths.org.uk,,0
Praina molitrix,species,butterfliesandmoths.org,,0
Praina molitrix,species,nrm.se,,0
Praina molitrix,species,animaldiversity.org,,0
Praina molitrix,species,artfakta.se,,0
Lichnoptera pollux,species,wikipedia.org,,0
Lichnoptera pollux,species,ukmoths.org.uk,,0
Lichnoptera pollux,species,butterfliesandmoths.org,,0
Lichnoptera pollux,species,nrm.se,,0
Lichnoptera pollux,species,animaldiversity.org,,0
Lichnoptera pollux,species,artfakta.se,,0
Anicla infecta,species,wikipedia.org,"Anicla infecta is a moth of the family Noctuidae, described by Ochsenheimer in 1816. It is known as the green cutworm when a caterpillar and the green cutworm moth when mature. It is found from south-eastern Canada (Nova Scotia and Quebec) through the eastern United States and until Uruguay.
The wingspan is 30–35 mm. Adults are on wing from June to September depending on the location.
The larvae feed on beets, grasses and tobacco. Adults are a pollinator of fetterbush lyonia.


== References ==


== External links ==
Image Archived 2011-09-27 at the Wayback Machine
Bug Guide",581
Anicla infecta,species,ukmoths.org.uk,,0
Anicla infecta,species,butterfliesandmoths.org,,0
Anicla infecta,species,nrm.se,,0
Anicla infecta,species,animaldiversity.org,,0
Anicla infecta,species,artfakta.se,,0
Anicla beata,species,wikipedia.org,"Anicla beata is a species of cutworm or dart moth in the family Noctuidae.
The MONA or Hodges number for Anicla beata is 10904.


== References ==


== Further reading ==",170
Anicla beata,species,ukmoths.org.uk,,0
Anicla beata,species,butterfliesandmoths.org,"Family: Noctuidae
Subfamily: Noctuinae
Comments: genus was originally Euagrotis, which has been sunk into Anicla; source: Don Lafontaine",136
Anicla beata,species,nrm.se,,0
Anicla beata,species,animaldiversity.org,,0
Anicla beata,species,artfakta.se,,0
Marilopteryx lamptera,species,wikipedia.org,,0
Marilopteryx lamptera,species,ukmoths.org.uk,,0
Marilopteryx lamptera,species,butterfliesandmoths.org,,0
Marilopteryx lamptera,species,nrm.se,,0
Marilopteryx lamptera,species,animaldiversity.org,,0
Marilopteryx lamptera,species,artfakta.se,,0
Marilopteryx carancahua,species,wikipedia.org,"Marilopteryx carancahua is a species of cutworm or dart moth in the family Noctuidae. It is found in North America.
The MONA or Hodges number for Marilopteryx carancahua is 10633.1.


== References ==


== Further reading ==",224
Marilopteryx carancahua,species,ukmoths.org.uk,,0
Marilopteryx carancahua,species,butterfliesandmoths.org,,0
Marilopteryx carancahua,species,nrm.se,,0
Marilopteryx carancahua,species,animaldiversity.org,,0
Marilopteryx carancahua,species,artfakta.se,,0
Leucania senescens,species,wikipedia.org,"Leucania senescens is a species of cutworm or dart moth in the family Noctuidae. It is found in North America.
The MONA or Hodges number for Leucania senescens is 10455.1.


== References ==


== Further reading ==",214
Leucania senescens,species,ukmoths.org.uk,,0
Leucania senescens,species,butterfliesandmoths.org,"Family: Noctuidae
Subfamily: Hadeninae
Taxonomy Notes: None.",60
Leucania senescens,species,nrm.se,,0
Leucania senescens,species,animaldiversity.org,,0
Leucania senescens,species,artfakta.se,,0
Leucania rhodoptera,species,wikipedia.org,,0
Leucania rhodoptera,species,ukmoths.org.uk,,0
Leucania rhodoptera,species,butterfliesandmoths.org,,0
Leucania rhodoptera,species,nrm.se,,0
Leucania rhodoptera,species,animaldiversity.org,,0
Leucania rhodoptera,species,artfakta.se,,0
Leucania lobrega,species,wikipedia.org,,0
Leucania lobrega,species,ukmoths.org.uk,,0
Leucania lobrega,species,butterfliesandmoths.org,,0
Leucania lobrega,species,nrm.se,,0
Leucania lobrega,species,animaldiversity.org,,0
Leucania lobrega,species,artfakta.se,,0
Leucania latiuscula,species,wikipedia.org,"Leucania latiuscula is a moth of the family Noctuidae. It is native to the Caribbean and might be introduced to Hawaii.


== Taxonomy ==
Leucania latiuscula is part of a species group including Leucania subpunctata and Leucania senescens. These three species are so similar, they can only be distinguished by examination of genitalia. Until recently, subpunctata and senescens were considered synonyms of latiuscula.


== External links ==
Moths of Jamaica",456
Leucania latiuscula,species,ukmoths.org.uk,,0
Leucania latiuscula,species,butterfliesandmoths.org,"Family: Noctuidae
Subfamily: Hadeninae
Comments: NULL",53
Leucania latiuscula,species,nrm.se,,0
Leucania latiuscula,species,animaldiversity.org,,0
Leucania latiuscula,species,artfakta.se,,0
Leucania infatuans,species,wikipedia.org,,0
Leucania infatuans,species,ukmoths.org.uk,,0
Leucania infatuans,species,butterfliesandmoths.org,"Family: Noctuidae
Subfamily: Hadeninae
Comments: NULL",53
Leucania infatuans,species,nrm.se,,0
Leucania infatuans,species,animaldiversity.org,,0
Leucania infatuans,species,artfakta.se,,0
Leucania inconspicua,species,wikipedia.org,"Leucania inconspicua is a moth of the family Noctuidae first described by Gottlieb August Wilhelm Herrich-Schäffer in 1868. It is found in Florida, Cuba, Puerto Rico, Jamaica, the Lesser Antilles and from Mexico to Brazil.


== References ==",241
Leucania inconspicua,species,ukmoths.org.uk,,0
Leucania inconspicua,species,butterfliesandmoths.org,,0
Leucania inconspicua,species,nrm.se,,0
Leucania inconspicua,species,animaldiversity.org,,0
Leucania inconspicua,species,artfakta.se,,0
Leucania incognita,species,wikipedia.org,"Leucania incognita is a species of cutworm or dart moth in the family Noctuidae first described by William Barnes and James Halliday McDunnough in 1918. It is found in North America.
The MONA or Hodges number for Leucania incognita is 10450.


== References ==


== Further reading ==",284
Leucania incognita,species,ukmoths.org.uk,,0
Leucania incognita,species,butterfliesandmoths.org,,0
Leucania incognita,species,nrm.se,,0
Leucania incognita,species,animaldiversity.org,,0
Leucania incognita,species,artfakta.se,,0
Leucania humidicola,species,wikipedia.org,"Leucania humidicola is a species of moth of the family Noctuidae. It is found from the Antilles to Brazil and probably the Galapagos.
The larvae have been recorded on Sporoholus virginicus.


== External links ==
Species info
The Large Moths Of Guana Island, British Virgin Islands: A Survey Of Efficientcolonizers (Sphingidae, Notodontidae, Noctuidae, Arctiidae, Geometridae,Hyblaeidae, Cossidae)",397
Leucania humidicola,species,ukmoths.org.uk,,0
Leucania humidicola,species,butterfliesandmoths.org,,0
Leucania humidicola,species,nrm.se,,0
Leucania humidicola,species,animaldiversity.org,,0
Leucania humidicola,species,artfakta.se,,0
Leucania dorsalis,species,wikipedia.org,,0
Leucania dorsalis,species,ukmoths.org.uk,,0
Leucania dorsalis,species,butterfliesandmoths.org,,0
Leucania dorsalis,species,nrm.se,,0
Leucania dorsalis,species,animaldiversity.org,,0
Leucania dorsalis,species,artfakta.se,,0
Lepteria viridicosta,species,wikipedia.org,,0
Lepteria viridicosta,species,ukmoths.org.uk,,0
Lepteria viridicosta,species,butterfliesandmoths.org,,0
Lepteria viridicosta,species,nrm.se,,0
Lepteria viridicosta,species,animaldiversity.org,,0
Lepteria viridicosta,species,artfakta.se,,0
Leioselia egregia,species,wikipedia.org,,0
Leioselia egregia,species,ukmoths.org.uk,,0
Leioselia egregia,species,butterfliesandmoths.org,,0
Leioselia egregia,species,nrm.se,,0
Leioselia egregia,species,animaldiversity.org,,0
Leioselia egregia,species,artfakta.se,,0
Heterodelta nea,species,wikipedia.org,,0
Heterodelta nea,species,ukmoths.org.uk,,0
Heterodelta nea,species,butterfliesandmoths.org,,0
Heterodelta nea,species,nrm.se,,0
Heterodelta nea,species,animaldiversity.org,,0
Heterodelta nea,species,artfakta.se,,0
Heterochroma singularis,species,wikipedia.org,,0
Heterochroma singularis,species,ukmoths.org.uk,,0
Heterochroma singularis,species,butterfliesandmoths.org,,0
Heterochroma singularis,species,nrm.se,,0
Heterochroma singularis,species,animaldiversity.org,,0
Heterochroma singularis,species,artfakta.se,,0
Heterochroma sarepta,species,wikipedia.org,,0
Heterochroma sarepta,species,ukmoths.org.uk,,0
Heterochroma sarepta,species,butterfliesandmoths.org,,0
Heterochroma sarepta,species,nrm.se,,0
Heterochroma sarepta,species,animaldiversity.org,,0
Heterochroma sarepta,species,artfakta.se,,0
Heterochroma luma,species,wikipedia.org,,0
Heterochroma luma,species,ukmoths.org.uk,,0
Heterochroma luma,species,butterfliesandmoths.org,,0
Heterochroma luma,species,nrm.se,,0
Heterochroma luma,species,animaldiversity.org,,0
Heterochroma luma,species,artfakta.se,,0
Heterochroma lineata,species,wikipedia.org,,0
Heterochroma lineata,species,ukmoths.org.uk,,0
Heterochroma lineata,species,butterfliesandmoths.org,,0
Heterochroma lineata,species,nrm.se,,0
Heterochroma lineata,species,animaldiversity.org,,0
Heterochroma lineata,species,artfakta.se,,0
Heterochroma ligata,species,wikipedia.org,,0
Heterochroma ligata,species,ukmoths.org.uk,,0
Heterochroma ligata,species,butterfliesandmoths.org,,0
Heterochroma ligata,species,nrm.se,,0
Heterochroma ligata,species,animaldiversity.org,,0
Heterochroma ligata,species,artfakta.se,,0
Micromonodes semiluna,species,wikipedia.org,,0
Micromonodes semiluna,species,ukmoths.org.uk,,0
Micromonodes semiluna,species,butterfliesandmoths.org,,0
Micromonodes semiluna,species,nrm.se,,0
Micromonodes semiluna,species,animaldiversity.org,,0
Micromonodes semiluna,species,artfakta.se,,0
Anicla ignicans,species,wikipedia.org,,0
Anicla ignicans,species,ukmoths.org.uk,,0
Anicla ignicans,species,butterfliesandmoths.org,,0
Anicla ignicans,species,nrm.se,,0
Anicla ignicans,species,animaldiversity.org,,0
Anicla ignicans,species,artfakta.se,,0
Mythimna sequax,species,wikipedia.org,"Mythimna sequax, the wheat armyworm, is a species of cutworm or dart moth in the family Noctuidae.
The MONA or Hodges number for Mythimna sequax is 10438.1.


== References ==


== Further reading ==",199
Mythimna sequax,species,ukmoths.org.uk,,0
Mythimna sequax,species,butterfliesandmoths.org,,0
Mythimna sequax,species,nrm.se,,0
Mythimna sequax,species,animaldiversity.org,,0
Mythimna sequax,species,artfakta.se,,0
Orthodes curvirena,species,wikipedia.org,,0
Orthodes curvirena,species,ukmoths.org.uk,,0
Orthodes curvirena,species,butterfliesandmoths.org,,0
Orthodes curvirena,species,nrm.se,,0
Orthodes curvirena,species,animaldiversity.org,,0
Orthodes curvirena,species,artfakta.se,,0
